Location,Household Type,TimeFrame,DataFormat,Data
Pelham Parkway,All Households,2012,Dollars,49347.85829
Pelham Parkway,Families without Children,2011,Dollars,67074.94704
Pelham Parkway,Families with Children,2011,Dollars,45685.39731
Pelham Parkway,Families,2011,Dollars,56935.35412
Pelham Parkway,All Households,2011,Dollars,48078.4026
Pelham Parkway,Families without Children,2010,Dollars,78109.59833
Pelham Parkway,Families with Children,2010,Dollars,46311.89005
Pelham Parkway,Families,2010,Dollars,62671.89712
Pelham Parkway,All Households,2010,Dollars,52928.22108
Pelham Parkway,Families without Children,2009,Dollars,72620.00047
Pelham Parkway,Families with Children,2009,Dollars,61068.58581
Pelham Parkway,Families,2009,Dollars,66757.27799
Pelham Parkway,All Households,2009,Dollars,59097.4768
Pelham Parkway,Families without Children,2008,Dollars,71442.42259
Pelham Parkway,Families with Children,2008,Dollars,52788.39794
Pelham Parkway,Families,2008,Dollars,62942.9215
Pelham Parkway,All Households,2008,Dollars,54030.59457
Pelham Parkway,Families without Children,2007,Dollars,65631.00099
Pelham Parkway,Families with Children,2007,Dollars,66615.0474
Pelham Parkway,Families,2007,Dollars,66143.6325
Pelham Parkway,All Households,2007,Dollars,57104.31614
Pelham Parkway,Families without Children,2006,Dollars,69420.30696
Pelham Parkway,Families with Children,2006,Dollars,57046.10247
Pelham Parkway,Families,2006,Dollars,65187.40986
Pelham Parkway,All Households,2006,Dollars,55768.02184
Pelham Parkway,Families without Children,2005,Dollars,65197.17408
Pelham Parkway,Families with Children,2005,Dollars,68127.07533
Pelham Parkway,All Households,2005,Dollars,55273.71398
Pelham Parkway,Families,2005,Dollars,67016.68123
Williamsbridge,Families,2005,Dollars,61455.09101
Williamsbridge,All Households,2005,Dollars,54603.07992
Williamsbridge,Families with Children,2005,Dollars,53898.08961
Williamsbridge,Families without Children,2005,Dollars,65297.49433
Williamsbridge,All Households,2006,Dollars,60422.08955
Williamsbridge,Families,2006,Dollars,72185.72908
Williamsbridge,Families with Children,2006,Dollars,66842.95472
Williamsbridge,Families without Children,2006,Dollars,79862.15948
Williamsbridge,All Households,2007,Dollars,59863.25254
Williamsbridge,Families,2007,Dollars,66052.18316
Williamsbridge,Families with Children,2007,Dollars,56152.4702
Williamsbridge,Families without Children,2007,Dollars,77482.06252
Williamsbridge,All Households,2008,Dollars,57640.65105
Williamsbridge,Families,2008,Dollars,68009.64568
Williamsbridge,Families with Children,2008,Dollars,66042.21449
Williamsbridge,Families without Children,2008,Dollars,69146.46635
Williamsbridge,All Households,2009,Dollars,56979.49116
Williamsbridge,Families,2009,Dollars,65887.12655
Williamsbridge,Families with Children,2009,Dollars,51875.83697
Williamsbridge,Families without Children,2009,Dollars,80098.36583
Williamsbridge,All Households,2010,Dollars,53365.1028
Williamsbridge,Families,2010,Dollars,59463.24356
Williamsbridge,Families with Children,2010,Dollars,42887.22275
Williamsbridge,Families without Children,2010,Dollars,71643.74879
Williamsbridge,All Households,2011,Dollars,51017.73996
Williamsbridge,Families,2011,Dollars,61104.23365
Williamsbridge,Families with Children,2011,Dollars,49987.6149
Williamsbridge,Families without Children,2011,Dollars,76524.24998
Williamsbridge,All Households,2012,Dollars,47888.58832
Williamsbridge,Families,2012,Dollars,58812.86152
Williamsbridge,Families with Children,2012,Dollars,50902.02131
Williamsbridge,Families without Children,2012,Dollars,64064.38184
Williamsbridge,All Households,2013,Dollars,51935.15942
Williamsbridge,Families,2013,Dollars,58446.25987
Williamsbridge,Families with Children,2013,Dollars,47232.5083
Williamsbridge,Families without Children,2013,Dollars,74460.53963
Williamsbridge,All Households,2014,Dollars,50440.60453
Williamsbridge,Families,2014,Dollars,59206.43711
Williamsbridge,Families with Children,2014,Dollars,49205.031
Williamsbridge,Families without Children,2014,Dollars,63815.12638
Williamsbridge,All Households,2015,Dollars,53255.73583
Williamsbridge,Families,2015,Dollars,64708.54606
Williamsbridge,Families with Children,2015,Dollars,55598.12664
Williamsbridge,Families without Children,2015,Dollars,75120.2937
Williamsbridge,All Households,2016,Dollars,57026.63772
Williamsbridge,Families,2016,Dollars,68365.15061
Williamsbridge,Families with Children,2016,Dollars,53917.86965
Williamsbridge,All Households,2017,Dollars,63978.5648
Williamsbridge,Families,2017,Dollars,74065.26075
Williamsbridge,Families without Children,2016,Dollars,73218.64678
Williamsbridge,Families with Children,2017,Dollars,64308.40171
Williamsbridge,Families without Children,2017,Dollars,85310.19591
Williamsbridge,All Households,2018,Dollars,54759.07736
Williamsbridge,Families,2018,Dollars,67533.66735
Williamsbridge,Families with Children,2018,Dollars,65718.79751
Williamsbridge,Families without Children,2018,Dollars,68343.36207
Williamsbridge,All Households,2019,Dollars,63289.37276
Williamsbridge,Families,2019,Dollars,72353.82998
Williamsbridge,Families with Children,2019,Dollars,58165.52701
Williamsbridge,Families without Children,2019,Dollars,80064.81851
Williamsbridge,Families,2021,Dollars,70885
Williamsbridge,All Households,2021,Dollars,61528
Williamsbridge,Families with Children,2021,Dollars,57028
Williamsbridge,Families without Children,2021,Dollars,78886
Brooklyn,Families with Children,2021,Dollars,70875
Brooklyn,Families without Children,2021,Dollars,78468
Brooklyn,Families,2021,Dollars,76020
Brooklyn,All Households,2021,Dollars,67567
Brooklyn,All Households,2018,Dollars,65395.13326
Brooklyn,Families,2018,Dollars,75899.8007
Brooklyn,Families with Children,2018,Dollars,66038.18896
Brooklyn,Families without Children,2018,Dollars,80884.0165
Brooklyn,All Households,2019,Dollars,70339.38939
Brooklyn,Families,2019,Dollars,78204.84989
Brooklyn,Families with Children,2019,Dollars,70338.33856
Brooklyn,Families without Children,2019,Dollars,83435.88027
Brooklyn,Families without Children,2016,Dollars,72945.61681
Brooklyn,All Households,2017,Dollars,61985.39187
Brooklyn,Families,2017,Dollars,71496.23394
Brooklyn,Families with Children,2017,Dollars,62739.77136
Brooklyn,Families without Children,2017,Dollars,78303.06642
Brooklyn,Families with Children,2016,Dollars,62042.17607
Brooklyn,Families,2016,Dollars,68800.22276
Brooklyn,All Households,2016,Dollars,61209.76762
Brooklyn,Families without Children,2015,Dollars,69486.43995
Brooklyn,Families with Children,2015,Dollars,56313.85716
Brooklyn,Families,2015,Dollars,63649.53412
Brooklyn,All Households,2015,Dollars,57371.74726
Brooklyn,Families without Children,2014,Dollars,67210.7071
Brooklyn,Families with Children,2014,Dollars,52601.73497
Brooklyn,Families,2014,Dollars,60886.81712
Brooklyn,All Households,2014,Dollars,53877.74545
Brooklyn,Families without Children,2013,Dollars,68389.88593
Brooklyn,Families with Children,2013,Dollars,51594.86593
Brooklyn,Families,2013,Dollars,60238.77573
Brooklyn,All Households,2013,Dollars,54082.76413
Brooklyn,Families without Children,2012,Dollars,64794.59544
Brooklyn,Families with Children,2012,Dollars,49067.80806
Brooklyn,Families,2012,Dollars,58368.48431
Brooklyn,All Households,2012,Dollars,52341.61833
Brooklyn,Families without Children,2011,Dollars,63668.33646
Brooklyn,Families with Children,2011,Dollars,49490.84211
Brooklyn,Families,2011,Dollars,57728.30262
Brooklyn,All Households,2011,Dollars,50446.62825
Brooklyn,Families without Children,2010,Dollars,62055.40847
Brooklyn,Families with Children,2010,Dollars,50433.141
Brooklyn,Families,2010,Dollars,56638.07507
Brooklyn,Families without Children,2009,Dollars,66312.94534
Brooklyn,All Households,2010,Dollars,51143.07381
Brooklyn,Families with Children,2009,Dollars,53680.32123
Brooklyn,Families,2009,Dollars,60270.02129
Brooklyn,All Households,2009,Dollars,53277.95333
Brooklyn,Families without Children,2008,Dollars,64930.18816
Brooklyn,Families with Children,2008,Dollars,55349.65367
Brooklyn,All Households,2008,Dollars,53776.45255
Brooklyn,Families,2008,Dollars,60997.80521
Brooklyn,Families without Children,2007,Dollars,67274.51306
Brooklyn,Families with Children,2007,Dollars,53474.67899
Brooklyn,Families,2007,Dollars,61517.06875
Brooklyn,All Households,2007,Dollars,53331.7089
Brooklyn,Families without Children,2006,Dollars,68062.76017
Brooklyn,Families,2006,Dollars,60755.84739
Brooklyn,Families with Children,2006,Dollars,53535.02294
Brooklyn,All Households,2006,Dollars,53497.93874
Brooklyn,Families without Children,2005,Dollars,65617.69461
Brooklyn,Families with Children,2005,Dollars,53766.1616
Brooklyn,Families,2005,Dollars,59543.50909
Brooklyn,All Households,2005,Dollars,51303.50539
Williamsburg/Greenpoint,All Households,2005,Dollars,41852.78733
Williamsburg/Greenpoint,Families,2005,Dollars,45938.43293
Williamsburg/Greenpoint,Families with Children,2005,Dollars,38959.99083
Williamsburg/Greenpoint,Families without Children,2005,Dollars,55137.66322
Williamsburg/Greenpoint,All Households,2006,Dollars,42788.55016
Williamsburg/Greenpoint,Families,2006,Dollars,46793.64428
Williamsburg/Greenpoint,Families with Children,2006,Dollars,30371.96373
Williamsburg/Greenpoint,Families without Children,2006,Dollars,60141.30914
Williamsburg/Greenpoint,All Households,2007,Dollars,52597.53815
Williamsburg/Greenpoint,Families with Children,2007,Dollars,46378.9831
Williamsburg/Greenpoint,Families,2007,Dollars,50480.03515
Williamsburg/Greenpoint,Families without Children,2007,Dollars,53901.01324
Williamsburg/Greenpoint,All Households,2008,Dollars,51135.85492
Williamsburg/Greenpoint,Families,2008,Dollars,50518.47575
Williamsburg/Greenpoint,Families with Children,2008,Dollars,46375.34088
Williamsburg/Greenpoint,Families without Children,2008,Dollars,52412.76363
Williamsburg/Greenpoint,Families,2009,Dollars,42137.54637
Williamsburg/Greenpoint,All Households,2009,Dollars,48422.38487
Williamsburg/Greenpoint,Families with Children,2009,Dollars,34401.22122
Williamsburg/Greenpoint,Families without Children,2009,Dollars,54546.7699
Williamsburg/Greenpoint,All Households,2010,Dollars,50821.48031
Williamsburg/Greenpoint,Families,2010,Dollars,50019.31692
Williamsburg/Greenpoint,Families with Children,2010,Dollars,43697.88106
Williamsburg/Greenpoint,All Households,2011,Dollars,55462.73549
Williamsburg/Greenpoint,Families without Children,2010,Dollars,67427.84013
Williamsburg/Greenpoint,Families,2011,Dollars,40507.63242
Williamsburg/Greenpoint,Families with Children,2011,Dollars,32175.77327
Williamsburg/Greenpoint,Families without Children,2011,Dollars,52412.47973
Williamsburg/Greenpoint,All Households,2012,Dollars,58206.47178
Williamsburg/Greenpoint,Families,2012,Dollars,43191.38229
Williamsburg/Greenpoint,Families with Children,2012,Dollars,35096.54213
Williamsburg/Greenpoint,Families without Children,2012,Dollars,54505.64279
Williamsburg/Greenpoint,All Households,2013,Dollars,59658.34202
Williamsburg/Greenpoint,Families,2013,Dollars,56473.92338
Williamsburg/Greenpoint,Families with Children,2013,Dollars,53374.86263
Williamsburg/Greenpoint,Families without Children,2013,Dollars,60483.46837
Williamsburg/Greenpoint,All Households,2014,Dollars,64943.99129
Williamsburg/Greenpoint,Families,2014,Dollars,59675.95506
Williamsburg/Greenpoint,Families with Children,2014,Dollars,47195.53914
Williamsburg/Greenpoint,Families without Children,2014,Dollars,72359.67898
Williamsburg/Greenpoint,All Households,2015,Dollars,75282.95973
Williamsburg/Greenpoint,Families,2015,Dollars,72986.56414
Williamsburg/Greenpoint,Families with Children,2015,Dollars,65114.65021
Williamsburg/Greenpoint,Families without Children,2015,Dollars,74109.52066
Williamsburg/Greenpoint,All Households,2016,Dollars,77347.39267
Williamsburg/Greenpoint,Families,2016,Dollars,64556.04957
Williamsburg/Greenpoint,Families with Children,2016,Dollars,60498.33587
Williamsburg/Greenpoint,Families without Children,2016,Dollars,66970.03406
Williamsburg/Greenpoint,Families,2017,Dollars,67409.73959
Williamsburg/Greenpoint,All Households,2017,Dollars,83393.22294
Williamsburg/Greenpoint,All Households,2018,Dollars,86158.7824
Williamsburg/Greenpoint,Families without Children,2017,Dollars,81388.07574
Williamsburg/Greenpoint,Families with Children,2017,Dollars,55179.64796
Williamsburg/Greenpoint,Families without Children,2019,Dollars,93296.86642
Williamsburg/Greenpoint,Families with Children,2019,Dollars,78105.02107
Williamsburg/Greenpoint,Families,2019,Dollars,85649.97851
Williamsburg/Greenpoint,All Households,2019,Dollars,103279.7488
Williamsburg/Greenpoint,Families without Children,2018,Dollars,84910.05795
Williamsburg/Greenpoint,Families with Children,2018,Dollars,58778.70962
Williamsburg/Greenpoint,Families,2018,Dollars,75595.36402
Williamsburg/Greenpoint,All Households,2021,Dollars,101442
Williamsburg/Greenpoint,Families,2021,Dollars,104768
Williamsburg/Greenpoint,Families without Children,2021,Dollars,104259
Williamsburg/Greenpoint,Families with Children,2021,Dollars,110864
Fort Greene/Brooklyn Hts,Families with Children,2021,Dollars,234487
Fort Greene/Brooklyn Hts,Families without Children,2021,Dollars,137066
Fort Greene/Brooklyn Hts,Families,2021,Dollars,156390
Fort Greene/Brooklyn Hts,All Households,2021,Dollars,120556
Fort Greene/Brooklyn Hts,Families,2018,Dollars,147866.4932
Fort Greene/Brooklyn Hts,Families with Children,2018,Dollars,174857.7417
